1,10000,0.0446,10000,
2,10000,0.0474,20000,
3,10000,0.0611,30000,
4,10000,0.0539,40000,
5,10000,0.0585,50000,
6,10000,0.0614,60000,
7,10000,0.0675,70000,
8,10000,0.066,80000,
9,10000,0.0683,90000,
10,10000,0.079,100000,
11,10000,0.0858,110000,
12,10000,0.0905,120000,
13,10000,0.0794,130000,
14,10000,0.0884,140000,
15,10000,0.0976,150000,
16,10000,0.0905,160000,
17,10000,0.0986,170000,
18,10000,0.0935,180000,
19,10000,0.0964,190000,
20,10000,0.1012,200000,
21,10000,0.0927,210000,
22,10000,0.0989,220000,
23,10000,0.117,230000,
24,10000,0.114,240000,
25,10000,0.1257,250000,
26,10000,0.125,260000,
27,10000,0.115,270000,
28,10000,0.1246,280000,
29,10000,0.1215,290000,
30,10000,0.1058,300000,
31,10000,0.1105,310000,
32,10000,0.1155,320000,
33,10000,0.108,330000,
34,10000,0.1195,340000,
35,10000,0.1322,350000,
36,10000,0.1202,360000,
37,10000,0.1248,370000,
38,10000,0.12,380000,
39,10000,0.1245,390000,
40,10000,0.1305,400000,
41,10000,0.1446,410000,
42,10000,0.1236,420000,
43,10000,0.135,430000,
44,10000,0.1322,440000,
45,10000,0.133,450000,
46,10000,0.135,460000,
47,10000,0.1361,470000,
48,10000,0.1397,480000,
49,10000,0.1396,490000,
50,10000,0.1467,500000,
51,10000,0.1427,510000,
52,10000,0.1396,520000,
53,10000,0.1454,530000,
54,10000,0.1481,540000,
55,10000,0.1535,550000,
56,10000,0.1491,560000,
57,10000,0.1506,570000,
58,10000,0.1591,580000,
59,10000,0.1595,590000,
60,10000,0.1529,600000,
61,10000,0.1646,610000,
62,10000,0.1695,620000,
63,10000,0.1685,630000,
64,10000,0.1629,640000,
65,10000,0.1713,650000,
66,10000,0.1711,660000,
67,10000,0.1702,670000,
68,10000,0.1644,680000,
69,10000,0.1705,690000,
70,10000,0.1731,700000,
71,10000,0.1771,710000,
72,10000,0.175,720000,
73,10000,0.1917,730000,
74,10000,0.1825,740000,
75,10000,0.1895,750000,
76,10000,0.1953,760000,
77,10000,0.1853,770000,
78,10000,0.2013,780000,
79,10000,0.1891,790000,
80,10000,0.1926,800000,
81,10000,0.1923,810000,
82,10000,0.21,820000,
83,10000,0.2005,830000,
84,10000,0.2058,840000,
85,10000,0.2037,850000,
86,10000,0.2067,860000,
87,10000,0.2032,870000,
88,10000,0.2178,880000,
89,10000,0.2113,890000,
90,10000,0.2192,900000,
91,10000,0.2086,910000,
92,10000,0.2067,920000,
93,10000,0.2105,930000,
94,10000,0.2057,940000,
95,10000,0.2191,950000,
96,10000,0.2169,960000,
97,10000,0.2219,970000,
98,10000,0.2252,980000,
99,10000,0.229,990000,
100,10000,0.2226,1e+06,